impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Lock-Free,strong,50/50,skew,2,2000000,1048576,0.50,0.90,0.182656,10.950,0.696,0.127210
Lock-Free,strong,50/50,skew,4,2000000,1048576,0.50,0.90,0.244540,8.179,0.520,0.127210
Lock-Free,strong,50/50,skew,8,2000000,1048576,0.50,0.90,0.304135,6.576,0.418,0.127210
Lock-Free,strong,50/50,skew,16,2000000,1048576,0.50,0.90,0.278330,7.186,0.457,0.127210
Lock-Free,strong,50/50,skew,1,2000000,1048576,0.50,0.99,0.205136,9.750,0.607,0.124528
Lock-Free,strong,50/50,skew,2,2000000,1048576,0.50,0.99,0.178164,11.226,0.699,0.124528
Lock-Free,strong,50/50,skew,4,2000000,1048576,0.50,0.99,0.242549,8.246,0.513,0.124528
Lock-Free,strong,50/50,skew,8,2000000,1048576,0.50,0.99,0.299136,6.686,0.416,0.124528
Lock-Free,strong,50/50,skew,16,2000000,1048576,0.50,0.99,0.272467,7.340,0.457,0.124528
Lock-Free,weak,80/20,uniform,1,250000,16384,0.80,0.00,0.023256,10.750,0.510,0.011855
Lock-Free,weak,80/20,uniform,2,500000,16384,0.80,0.00,0.096002,5.208,0.481,0.046142
Lock-Free,weak,80/20,uniform,4,1000000,16384,0.80,0.00,0.264255,3.784,1.077,0.284694
Lock-Free,weak,80/20,uniform,8,2000000,16384,0.80,0.00,0.615879,3.247,1.964,1.209846
Lock-Free,weak,80/20,uniform,16,4000000,16384,0.80,0.00,1.607002,2.489,3.095,4.974457
Lock-Free,weak,80/20,skew,1,250000,16384,0.80,0.70,0.037750,6.622,0.482,0.018185
Lock-Free,weak,80/20,skew,2,500000,16384,0.80,0.70,0.129618,3.857,0.450,0.058273
Lock-Free,weak,80/20,skew,4,1000000,16384,0.80,0.70,0.361545,2.766,0.848,0.306481
Lock-Free,weak,80/20,skew,8,2000000,16384,0.80,0.70,0.745630,2.682,1.669,1.244113
Lock-Free,weak,80/20,skew,16,4000000,16384,0.80,0.70,1.673545,2.390,2.970,4.970231
Lock-Free,weak,80/20,skew,1,250000,16384,0.80,0.90,0.038465,6.499,0.458,0.017619
Lock-Free,weak,80/20,skew,2,500000,16384,0.80,0.90,0.134344,3.722,0.425,0.057148
Lock-Free,weak,80/20,skew,4,1000000,16384,0.80,0.90,0.385599,2.593,0.795,0.306385
Lock-Free,weak,80/20,skew,8,2000000,16384,0.80,0.90,0.756323,2.644,1.637,1.238002
Lock-Free,weak,80/20,skew,16,4000000,16384,0.80,0.90,1.696943,2.357,2.927,4.966552
Lock-Free,weak,80/20,skew,1,250000,16384,0.80,0.99,0.038978,6.414,0.444,0.017323
Lock-Free,weak,80/20,skew,2,500000,16384,0.80,0.99,0.146409,3.415,0.393,0.057567
Lock-Free,weak,80/20,skew,4,1000000,16384,0.80,0.99,0.371369,2.693,0.824,0.306074
Lock-Free,weak,80/20,skew,8,2000000,16384,0.80,0.99,0.753184,2.655,1.645,1.238777
Lock-Free,weak,80/20,skew,16,4000000,16384,0.80,0.99,1.663133,2.405,2.983,4.960764
Lock-Free,weak,80/20,uniform,1,250000,65536,0.80,0.00,0.010415,24.005,0.717,0.007472
Lock-Free,weak,80/20,uniform,2,500000,65536,0.80,0.00,0.039971,12.509,0.546,0.021816
Lock-Free,weak,80/20,uniform,4,1000000,65536,0.80,0.00,0.091203,10.965,0.901,0.082148
Lock-Free,weak,80/20,uniform,8,2000000,65536,0.80,0.00,0.190230,10.514,1.540,0.292971
Lock-Free,weak,80/20,uniform,16,4000000,65536,0.80,0.00,0.466869,8.568,2.581,1.204984
Lock-Free,weak,80/20,skew,1,250000,65536,0.80,0.70,0.020390,12.261,0.638,0.013009
Lock-Free,weak,80/20,skew,2,500000,65536,0.80,0.70,0.051176,9.770,0.647,0.033114
Lock-Free,weak,80/20,skew,4,1000000,65536,0.80,0.70,0.150569,6.641,0.697,0.104871
Lock-Free,weak,80/20,skew,8,2000000,65536,0.80,0.70,0.320528,6.240,1.053,0.337512
Lock-Free,weak,80/20,skew,16,4000000,65536,0.80,0.70,0.674895,5.927,1.940,1.309362
Lock-Free,weak,80/20,skew,1,250000,65536,0.80,0.90,0.019120,13.075,0.647,0.012369
Lock-Free,weak,80/20,skew,2,500000,65536,0.80,0.90,0.049327,10.137,0.628,0.030975
Lock-Free,weak,80/20,skew,4,1000000,65536,0.80,0.90,0.150747,6.634,0.684,0.103149
Lock-Free,weak,80/20,skew,8,2000000,65536,0.80,0.90,0.310181,6.448,1.086,0.336708
Lock-Free,weak,80/20,skew,16,4000000,65536,0.80,0.90,0.651857,6.136,1.993,1.298853
Lock-Free,weak,80/20,skew,1,250000,65536,0.80,0.99,0.019052,13.122,0.638,0.012149
Lock-Free,weak,80/20,skew,2,500000,65536,0.80,0.99,0.049070,10.190,0.652,0.032006
Lock-Free,weak,80/20,skew,4,1000000,65536,0.80,0.99,0.157334,6.356,0.649,0.102150
Lock-Free,weak,80/20,skew,8,2000000,65536,0.80,0.99,0.313842,6.373,1.060,0.332608
Lock-Free,weak,80/20,skew,16,4000000,65536,0.80,0.99,0.647998,6.173,1.995,1.292956
Lock-Free,weak,80/20,uniform,1,250000,262144,0.80,0.00,0.009429,26.513,0.674,0.006358
Lock-Free,weak,80/20,uniform,2,500000,262144,0.80,0.00,0.024862,20.111,0.548,0.013631
Lock-Free,weak,80/20,uniform,4,1000000,262144,0.80,0.00,0.052534,19.035,0.617,0.032403
Lock-Free,weak,80/20,uniform,8,2000000,262144,0.80,0.00,0.117726,16.989,0.786,0.092578
