impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
AGH,strong,80/20,uniform,4,2000000,1048576,0.80,0.00,0.150644,13.276,0.402,0.060625
AGH,strong,80/20,uniform,8,2000000,1048576,0.80,0.00,0.115874,17.260,0.523,0.060625
AGH,strong,80/20,uniform,16,2000000,1048576,0.80,0.00,0.104675,19.107,0.579,0.060625
AGH,strong,80/20,skew,1,2000000,1048576,0.80,0.70,0.391327,5.111,0.258,0.100819
AGH,strong,80/20,skew,2,2000000,1048576,0.80,0.70,0.227578,8.788,0.443,0.100819
AGH,strong,80/20,skew,4,2000000,1048576,0.80,0.70,0.254113,7.871,0.397,0.100819
AGH,strong,80/20,skew,8,2000000,1048576,0.80,0.70,0.301883,6.625,0.334,0.100819
AGH,strong,80/20,skew,16,2000000,1048576,0.80,0.70,0.270973,7.381,0.372,0.100819
AGH,strong,80/20,skew,1,2000000,1048576,0.80,0.90,0.366648,5.455,0.268,0.098203
AGH,strong,80/20,skew,2,2000000,1048576,0.80,0.90,0.218649,9.147,0.449,0.098203
AGH,strong,80/20,skew,4,2000000,1048576,0.80,0.90,0.252984,7.906,0.388,0.098203
AGH,strong,80/20,skew,8,2000000,1048576,0.80,0.90,0.301287,6.638,0.326,0.098203
AGH,strong,80/20,skew,16,2000000,1048576,0.80,0.90,0.266961,7.492,0.368,0.098203
AGH,strong,80/20,skew,1,2000000,1048576,0.80,0.99,0.355496,5.626,0.270,0.095913
AGH,strong,80/20,skew,2,2000000,1048576,0.80,0.99,0.214862,9.308,0.446,0.095913
AGH,strong,80/20,skew,4,2000000,1048576,0.80,0.99,0.249103,8.029,0.385,0.095913
AGH,strong,80/20,skew,8,2000000,1048576,0.80,0.99,0.302997,6.601,0.317,0.095913
AGH,strong,80/20,skew,16,2000000,1048576,0.80,0.99,0.263381,7.594,0.364,0.095913
AGH,strong,50/50,uniform,1,2000000,16384,0.50,0.00,3.610160,0.554,0.740,2.672211
AGH,strong,50/50,uniform,2,2000000,16384,0.50,0.00,2.247332,0.890,1.189,2.672211
AGH,strong,50/50,uniform,4,2000000,16384,0.50,0.00,1.420216,1.408,1.882,2.672211
AGH,strong,50/50,uniform,8,2000000,16384,0.50,0.00,0.804766,2.485,3.320,2.672211
AGH,strong,50/50,uniform,16,2000000,16384,0.50,0.00,0.515752,3.878,5.181,2.672211
