impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,strong,80/20,uniform,16,2000000,1048576,0.80,0.00,0.135929,14.714,0.443,0.060258
Segment,strong,80/20,skew,1,2000000,1048576,0.80,0.70,0.347231,5.760,0.304,0.105504
Segment,strong,80/20,skew,2,2000000,1048576,0.80,0.70,0.214990,9.303,0.491,0.105504
Segment,strong,80/20,skew,4,2000000,1048576,0.80,0.70,0.263993,7.576,0.400,0.105504
Segment,strong,80/20,skew,8,2000000,1048576,0.80,0.70,0.321902,6.213,0.328,0.105504
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.70,0.288946,6.922,0.365,0.105504
Segment,strong,80/20,skew,1,2000000,1048576,0.80,0.90,0.391487,5.109,0.285,0.111755
Segment,strong,80/20,skew,2,2000000,1048576,0.80,0.90,0.203228,9.841,0.550,0.111755
Segment,strong,80/20,skew,4,2000000,1048576,0.80,0.90,0.251729,7.945,0.444,0.111755
Segment,strong,80/20,skew,8,2000000,1048576,0.80,0.90,0.297963,6.712,0.375,0.111755
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.90,0.272743,7.333,0.410,0.111755
Segment,strong,80/20,skew,1,2000000,1048576,0.80,0.99,0.308519,6.483,0.323,0.099636
Segment,strong,80/20,skew,2,2000000,1048576,0.80,0.99,0.196004,10.204,0.508,0.099636
Segment,strong,80/20,skew,4,2000000,1048576,0.80,0.99,0.246139,8.125,0.405,0.099636
Segment,strong,80/20,skew,8,2000000,1048576,0.80,0.99,0.296631,6.742,0.336,0.099636
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.99,0.270174,7.403,0.369,0.099636
Segment,strong,50/50,uniform,1,2000000,16384,0.50,0.00,4.045821,0.494,0.800,3.236361
Segment,strong,50/50,uniform,2,2000000,16384,0.50,0.00,2.606224,0.767,1.242,3.236361
Segment,strong,50/50,uniform,4,2000000,16384,0.50,0.00,1.506316,1.328,2.149,3.236361
Segment,strong,50/50,uniform,8,2000000,16384,0.50,0.00,0.861482,2.322,3.757,3.236361
Segment,strong,50/50,uniform,16,2000000,16384,0.50,0.00,0.534380,3.743,6.056,3.236361
Segment,strong,50/50,skew,1,2000000,16384,0.50,0.70,3.940098,0.508,0.833,3.281431
Segment,strong,50/50,skew,2,2000000,16384,0.50,0.70,2.495548,0.801,1.315,3.281431
Segment,strong,50/50,skew,4,2000000,16384,0.50,0.70,1.482096,1.349,2.214,3.281431
Segment,strong,50/50,skew,8,2000000,16384,0.50,0.70,0.874807,2.286,3.751,3.281431
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.70,0.623223,3.209,5.265,3.281431
Segment,strong,50/50,skew,1,2000000,16384,0.50,0.90,3.669991,0.545,0.894,3.280945
Segment,strong,50/50,skew,2,2000000,16384,0.50,0.90,2.357356,0.848,1.392,3.280945
Segment,strong,50/50,skew,4,2000000,16384,0.50,0.90,1.387496,1.441,2.365,3.280945
Segment,strong,50/50,skew,8,2000000,16384,0.50,0.90,0.858541,2.330,3.822,3.280945
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.90,0.628256,3.183,5.222,3.280945
Segment,strong,50/50,skew,1,2000000,16384,0.50,0.99,3.548894,0.564,0.923,3.274750
Segment,strong,50/50,skew,2,2000000,16384,0.50,0.99,2.268742,0.882,1.443,3.274750
Segment,strong,50/50,skew,4,2000000,16384,0.50,0.99,1.290939,1.549,2.537,3.274750
Segment,strong,50/50,skew,8,2000000,16384,0.50,0.99,0.868063,2.304,3.772,3.274750
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.99,0.627286,3.188,5.221,3.274750
Segment,strong,50/50,uniform,1,2000000,65536,0.50,0.00,1.079004,1.854,0.650,0.701529
Segment,strong,50/50,uniform,2,2000000,65536,0.50,0.00,0.813918,2.457,0.862,0.701529
