impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,strong,50/50,skew,1,2000000,65536,0.50,0.70,1.019275,1.962,0.719,0.732539
Segment,strong,50/50,skew,2,2000000,65536,0.50,0.70,0.682789,2.929,1.073,0.732539
Segment,strong,50/50,skew,4,2000000,65536,0.50,0.70,0.505483,3.957,1.449,0.732539
Segment,strong,50/50,skew,8,2000000,65536,0.50,0.70,0.399137,5.011,1.835,0.732539
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.70,0.384284,5.204,1.906,0.732539
Segment,strong,50/50,skew,1,2000000,65536,0.50,0.90,0.929928,2.151,0.780,0.725510
Segment,strong,50/50,skew,2,2000000,65536,0.50,0.90,0.643202,3.109,1.128,0.725510
Segment,strong,50/50,skew,4,2000000,65536,0.50,0.90,0.487598,4.102,1.488,0.725510
Segment,strong,50/50,skew,8,2000000,65536,0.50,0.90,0.395726,5.054,1.833,0.725510
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.90,0.377822,5.294,1.920,0.725510
Segment,strong,50/50,skew,1,2000000,65536,0.50,0.99,0.934537,2.140,0.773,0.721947
Segment,strong,50/50,skew,2,2000000,65536,0.50,0.99,0.632023,3.164,1.142,0.721947
Segment,strong,50/50,skew,4,2000000,65536,0.50,0.99,0.478105,4.183,1.510,0.721947
Segment,strong,50/50,skew,8,2000000,65536,0.50,0.99,0.394700,5.067,1.829,0.721947
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.99,0.379421,5.271,1.903,0.721947
Segment,strong,50/50,uniform,1,2000000,262144,0.50,0.00,0.309780,6.456,0.515,0.159434
Segment,strong,50/50,uniform,2,2000000,262144,0.50,0.00,0.293871,6.806,0.543,0.159434
Segment,strong,50/50,uniform,4,2000000,262144,0.50,0.00,0.224914,8.892,0.709,0.159434
Segment,strong,50/50,uniform,8,2000000,262144,0.50,0.00,0.138228,14.469,1.153,0.159434
Segment,strong,50/50,uniform,16,2000000,262144,0.50,0.00,0.101318,19.740,1.574,0.159434
Segment,strong,50/50,skew,1,2000000,262144,0.50,0.70,0.395719,5.054,0.517,0.204648
Segment,strong,50/50,skew,2,2000000,262144,0.50,0.70,0.301991,6.623,0.678,0.204648
Segment,strong,50/50,skew,4,2000000,262144,0.50,0.70,0.321923,6.213,0.636,0.204648
Segment,strong,50/50,skew,8,2000000,262144,0.50,0.70,0.359265,5.567,0.570,0.204648
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.70,0.340190,5.879,0.602,0.204648
Segment,strong,50/50,skew,1,2000000,262144,0.50,0.90,0.360098,5.554,0.555,0.199835
Segment,strong,50/50,skew,2,2000000,262144,0.50,0.90,0.287989,6.945,0.694,0.199835
Segment,strong,50/50,skew,4,2000000,262144,0.50,0.90,0.313651,6.377,0.637,0.199835
Segment,strong,50/50,skew,8,2000000,262144,0.50,0.90,0.347393,5.757,0.575,0.199835
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.90,0.331473,6.034,0.603,0.199835
Segment,strong,50/50,skew,1,2000000,262144,0.50,0.99,0.346797,5.767,0.568,0.197000
Segment,strong,50/50,skew,2,2000000,262144,0.50,0.99,0.278168,7.190,0.708,0.197000
Segment,strong,50/50,skew,4,2000000,262144,0.50,0.99,0.306634,6.522,0.642,0.197000
Segment,strong,50/50,skew,8,2000000,262144,0.50,0.99,0.345588,5.787,0.570,0.197000
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.99,0.326138,6.132,0.604,0.197000
Segment,strong,50/50,uniform,1,2000000,1048576,0.50,0.00,0.242298,8.254,0.410,0.099368
Segment,strong,50/50,uniform,2,2000000,1048576,0.50,0.00,0.221258,9.039,0.449,0.099368
Segment,strong,50/50,uniform,4,2000000,1048576,0.50,0.00,0.151048,13.241,0.658,0.099368
Segment,strong,50/50,uniform,8,2000000,1048576,0.50,0.00,0.102314,19.548,0.971,0.099368
Segment,strong,50/50,uniform,16,2000000,1048576,0.50,0.00,0.100682,19.865,0.987,0.099368
Segment,strong,50/50,skew,1,2000000,1048576,0.50,0.70,0.322915,6.194,0.401,0.129596
Segment,strong,50/50,skew,2,2000000,1048576,0.50,0.70,0.236374,8.461,0.548,0.129596
Segment,strong,50/50,skew,4,2000000,1048576,0.50,0.70,0.297348,6.726,0.436,0.129596
Segment,strong,50/50,skew,8,2000000,1048576,0.50,0.70,0.349912,5.716,0.370,0.129596
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.70,0.324296,6.167,0.400,0.129596
Segment,strong,50/50,skew,1,2000000,1048576,0.50,0.90,0.303689,6.586,0.420,0.127446
Segment,strong,50/50,skew,2,2000000,1048576,0.50,0.90,0.229551,8.713,0.555,0.127446
Segment,strong,50/50,skew,4,2000000,1048576,0.50,0.90,0.289222,6.915,0.441,0.127446
Segment,strong,50/50,skew,8,2000000,1048576,0.50,0.90,0.340476,5.874,0.374,0.127446
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.90,0.317890,6.291,0.401,0.127446
Segment,strong,50/50,skew,1,2000000,1048576,0.50,0.99,0.295308,6.773,0.425,0.125554
Segment,strong,50/50,skew,2,2000000,1048576,0.50,0.99,0.224866,8.894,0.558,0.125554
Segment,strong,50/50,skew,4,2000000,1048576,0.50,0.99,0.285893,6.996,0.439,0.125554
Segment,strong,50/50,skew,8,2000000,1048576,0.50,0.99,0.337560,5.925,0.372,0.125554
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.99,0.311689,6.417,0.403,0.125554
Segment,weak,80/20,uniform,1,250000,16384,0.80,0.00,0.031972,7.819,0.366,0.011701
Segment,weak,80/20,uniform,2,500000,16384,0.80,0.00,0.104337,4.792,0.428,0.044695
Segment,weak,80/20,uniform,4,1000000,16384,0.80,0.00,0.260218,3.843,1.073,0.279152
Segment,weak,80/20,uniform,8,2000000,16384,0.80,0.00,0.556055,3.597,2.360,1.312510
Segment,weak,80/20,uniform,16,4000000,16384,0.80,0.00,1.537460,2.602,3.429,5.272206
Segment,weak,80/20,skew,1,250000,16384,0.80,0.70,0.036137,6.918,0.478,0.017260
Segment,weak,80/20,skew,2,500000,16384,0.80,0.70,0.088817,5.630,0.659,0.058552
Segment,weak,80/20,skew,4,1000000,16384,0.80,0.70,0.248852,4.018,1.222,0.304199
Segment,weak,80/20,skew,8,2000000,16384,0.80,0.70,0.638493,3.132,2.133,1.361779
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.70,1.711857,2.337,3.118,5.338376
Segment,weak,80/20,skew,1,250000,16384,0.80,0.90,0.032703,7.645,0.512,0.016733
Segment,weak,80/20,skew,2,500000,16384,0.80,0.90,0.077382,6.461,0.743,0.057497
Segment,weak,80/20,skew,4,1000000,16384,0.80,0.90,0.231022,4.329,1.374,0.317478
Segment,weak,80/20,skew,8,2000000,16384,0.80,0.90,0.622463,3.213,2.201,1.370083
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.90,1.687373,2.371,3.202,5.403415
Segment,weak,80/20,skew,1,250000,16384,0.80,0.99,0.031017,8.060,0.531,0.016482
Segment,weak,80/20,skew,2,500000,16384,0.80,0.99,0.071978,6.947,0.791,0.056940
Segment,weak,80/20,skew,4,1000000,16384,0.80,0.99,0.223949,4.465,1.410,0.315789
Segment,weak,80/20,skew,8,2000000,16384,0.80,0.99,0.617625,3.238,2.223,1.373170
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.99,1.672190,2.392,3.230,5.401759
Segment,weak,80/20,uniform,1,250000,65536,0.80,0.00,0.022633,11.046,0.328,0.007428
Segment,weak,80/20,uniform,2,500000,65536,0.80,0.00,0.050545,9.892,0.410,0.020733
Segment,weak,80/20,uniform,4,1000000,65536,0.80,0.00,0.108431,9.222,0.710,0.076992
Segment,weak,80/20,uniform,8,2000000,65536,0.80,0.00,0.205499,9.732,1.366,0.280680
Segment,weak,80/20,uniform,16,4000000,65536,0.80,0.00,0.457615,8.741,2.595,1.187714
Segment,weak,80/20,skew,1,250000,65536,0.80,0.70,0.029996,8.334,0.430,0.012908
Segment,weak,80/20,skew,2,500000,65536,0.80,0.70,0.051813,9.650,0.625,0.032377
Segment,weak,80/20,skew,4,1000000,65536,0.80,0.70,0.146097,6.845,0.688,0.100546
Segment,weak,80/20,skew,8,2000000,65536,0.80,0.70,0.346512,5.772,0.964,0.333944
Segment,weak,80/20,skew,16,4000000,65536,0.80,0.70,0.781241,5.120,1.652,1.290235
Segment,weak,80/20,skew,1,250000,65536,0.80,0.90,0.027812,8.989,0.445,0.012364
Segment,weak,80/20,skew,2,500000,65536,0.80,0.90,0.046675,10.712,0.671,0.031332
Segment,weak,80/20,skew,4,1000000,65536,0.80,0.90,0.137340,7.281,0.725,0.099632
Segment,weak,80/20,skew,8,2000000,65536,0.80,0.90,0.343645,5.820,0.957,0.328911
Segment,weak,80/20,skew,16,4000000,65536,0.80,0.90,0.769890,5.196,1.674,1.288532
Segment,weak,80/20,skew,1,250000,65536,0.80,0.99,0.026747,9.347,0.454,0.012132
Segment,weak,80/20,skew,2,500000,65536,0.80,0.99,0.044283,11.291,0.695,0.030791
